24 0.194238
48 0.227604
72 0.239083
120 0.247637
192 0.230908
288 0.294317
432 0.416783
648 1.310612
984 0.899663
1488 1.874946
2232 3.608488
3360 8.098050
5040 17.534646
7560 38.742142
11352 85.776058
17040 193.135925
25560 434.890717
38352 976.860529
