24 0.044743
48 0.040729
72 0.042626
120 0.049192
192 0.072074
288 0.106855
432 0.176382
648 0.351057
984 0.731836
1488 1.602582
2232 3.470616
3360 7.702250
5040 17.088833
7560 38.172300
11352 85.845926
17040 192.478419
25560 434.900599
38352 977.764719
