24 0.014872
48 0.058646
72 0.131057
120 0.362507
192 0.925946
288 2.080973
432 4.678710
648 10.521379
984 24.251332
1488 55.440969
2232 124.725468
3360 282.647072
5040 635.920601
7560 1430.971384
11352 3226.669200
17040 7270.125400
25560 16357.479800
38352 27896.436500
